	xxx|yyy	player_name	tag	village_points	player_points	village_id	player_id	tribe_id	village_name
346	535|459	Zloy Yakudza	-=ЛС=-	6149	97820	394	1212085	1	Werewolf
347	493|504	Предвестник Войны	HuntrЙ	1986	66373	395	848931262	77	Долина Войны
348	552|488	ossiriss	-=ЛС=-	8891	99993	396	2001797	1	100а
349	535|463	Барборос	-=ЛC=-	9279	76919	397	848905553	27	001.Барбарос
350	474|493	Кейстут I	Шпана	927	61229	398	1599288	10	011
351	534|461	Zloy Yakudza	-=ЛС=-	9177	97820	399	1212085	1	Томимотокосо
352	509|499	ЛордАлесандро	-=ЛС=-	8359	183130	400	1280925	1	[017]АНТИОХИЯ
353	497|515	KoreshDmdl	HuntrX	8836	62029	401	1480573	26	003 Смерть
354	489|501	NeHeRTiti	NW.	3029	132083	402	848944347	70	Хаясэ
355	515|489	Medvedyo	HuntrY	4209	96511	403	848924009	34	003-Шеллз-Таун
356	495|520	Anion	HuntrX	6292	79576	404	2016651	26	002. Здесь жил Burlik ;)
357	507|481	Tsarfolk	-=ЛС=-	7088	46232	405	1927762	1	004
358	519|540	DarkKnight	HuntrX	8406	102913	406	58621	26	-=X@X=-
359	500|521	Neochem	HuntrX	9740	181710	407	148138	26	001 Кенигсберг
360	478|501	NeHeRTiti	NW.	1542	132083	408	848944347	70	ФруТИтуТи
361	520|502	Girlond	HuntrY	4699	102074	409	848906104	34	005.Гайка
362	520|545	Dylin	HuntrX	9514	75888	410	283721	26	Здесь живёт Dylin
363	517|524	DarkKnight	HuntrX	2810	102913	411	58621	26	Деревня варваров
364	487|537	IIcbIX...	HuntrX	9687	90320	412	576406	26	001
365	511|462	Кирпич1970	-=ЛС=-	2389	80053	413	1039164	1	Апперкот
366	528|545	Химик	HuntrX	10083	59143	414	1054668	26	001 Aurummm
367	518|480	Uriah Heep	-=ЛC=-	1574	49760	415	937425	27	Деревня варваров
368	490|531	Дану 2009	HuntrY	8212	28313	416	900324	34	002 Бонусная деревня
369	545|521	PIFAQOR	HuntrY	9871	100605	417	1126715	34	PIFAQOR
370	505|522	Теснящийся в штанах	HuntrX	9440	116412	418	1457551	26	001.Здесь живёт Ферн652
371	527|499	Oppa	HuntrY	1154	87149	419	848924513	34	(17)Oppa
372	528|535	SomeFreakHole	HuntrY	9828	9828	420	1621767	34	SomePretySpot
373	492|480	BOND	Шпана	4115	114269	422	1885079	10	009.Бонусная деревня
374	533|537	Lorden	HuntrY	8484	73355	423	1624228	34	001.01 ПланТация
375	479|524	Valckiriya	HuntrX	3998	39537	424	1328434	26	001_
376	558|496	Airr	-=ЛC=-	9645	69811	425	848888184	27	Элизиум
377	504|520	Mighty Fall	HuntrX	7462	99287	427	1981863	26	001 Last Inferno
378	506|505	Ayreaelis	HuntrY	4325	130488	428	2107610	34	013.Крепость Страха
379	500|531	Бухгалтер.	HuntrX	12154	72665	429	2007176	26	[001] Хогвартс.
380	493|525	Anion	HuntrX	7861	79576	430	2016651	26	001. Здесь живёт Anion ;)
381	514|527	Anvel	HuntrX	9553	113697	431	1118336	26	Welcome To My World
382	480|528	Grozzz	HuntrX	9980	54013	432	848917128	26	01. Grozzz
383	523|511	R0NIN	Живки	2857	36973	433	848944196	11	Цапа
384	483|511	dianas	Шпана	2166	115311	435	1128262	10	013 варвар
385	476|533	Антиквaр и RedgiDi	HuntrX	9436	65830	436	848928802	26	Just for you 001
386	495|519	idy na vy	HuntrX	4257	61636	437	2083685	26	~[06]~ just
387	470|536	GrizzBool	NW	8399	53261	438	848938499	59	ПРОЦЕНТ!
388	467|505	Одинокий Волк	Шпана	6664	52591	439	556929	10	Дворянин
389	497|526	petruxa94pl	HuntrX	7331	45693	440	848938445	26	?.?
390	497|554	Xtaz	NW	10202	50818	441	1358946	59	Дворянин
391	493|534	Kravec	HuntrX	6226	67731	442	207708	26	003,БЛЕФОПУФ
392	515|498	Medvedyo	HuntrY	6546	96511	443	848924009	34	013-Остров Драм
393	479|546	Audi Q4	NW	9888	64985	444	1937430	59	004
394	489|523	uncle Barney	HuntrX	9346	64968	445	1203603	26	Деревня варваров
395	483|487	Анархия	Шпана	7008	52650	446	848941893	10	mid 003
396	502|500	Барборос	-=ЛC=-	8253	76919	447	848905553	27	007.Барборос
397	519|489	ЛордАлесандро	-=ЛС=-	2649	183130	448	1280925	1	[024]ИСС
398	506|453	IIcux	-=ЛС=-	10167	53354	449	899516	1	ххх
399	484|466	Tris-matris	Шпана	2229	35534	450	215585	10	-Barvill)
400	552|482	Серибанчик	-=ЛC=-	9797	21291	451	966211	27	001
401	475|487	Анархия	Шпана	1313	52650	452	848941893	10	Деревня варваров
402	498|503	n0n4eS	-=ЛС=-	9812	174023	453	2079486	1	001
403	474|506	KAPER KING	NW	3301	97977	454	1379783	59	Halo
404	515|478	Alximick-	-=ЛС=-	9500	70069	455	2094307	1	011. Шир
405	532|483	n0n4eS	-=ЛС=-	3376	174023	456	2079486	1	Деревня варваров
406	534|473	krok	-=ЛC=-	8007	39976	457	1692794	27	Эльдорадо
407	530|514	PIFAQOR	HuntrY	768	100605	458	1126715	34	PIFAQOR
408	524|496	PIFAQOR	HuntrY	637	100605	460	1126715	34	PIFAQOR
409	536|467	palyana	-=ЛC=-	8678	54267	461	1479448	27	Гуд морнинг)
410	492|527	Hank Moody85.	HuntrX	9619	64558	463	1191197	26	улей 5
411	504|445	3DShpion	-=ЛС=-	8447	144684	464	848920934	1	Kaskada
412	521|474	-=НЕПОВТОРИМЫЙ=-	-=ЛС=-	2285	78135	465	1465651	1	@Фессалоники@
413	550|497	Galactic republic	-=ЛC=-	9648	81416	466	2097618	27	*001* Coruscant
414	522|480	Uriah Heep	-=ЛC=-	2130	49760	467	937425	27	Деревня варваров
415	507|502	Airr	-=ЛC=-	8804	69811	468	848888184	27	002 МММ
416	483|497	Kotigoroshko	Шпана	4065	50771	469	317076	10	005
417	501|462	DVFU	-=ЛС=-	9084	58137	470	848886452	1	Привет Лорды
418	525|477	n0n4eS	-=ЛС=-	6025	174023	471	2079486	1	Бонусная деревня
419	551|497	Galactic republic	-=ЛC=-	7723	81416	472	2097618	27	*003* Alderaan
420	531|515	vip911	HuntrY	7218	110081	473	483900	34	006 мир 100
421	535|495	VOVAN84	HuntrY	4729	71549	474	1504882	34	Бонусная деревня
422	508|499	ziglor	GAME	10353	150908	475	372825	31	019
423	510|502	samat09	-=ЛС=-	2446	177136	476	394546	1	МММ 1,7
424	522|481	Uriah Heep	-=ЛC=-	2683	49760	477	937425	27	Бонусная деревня
425	506|520	Mighty Fall	HuntrX	8115	99287	478	1981863	26	002 Dark Places
426	472|499	Eliga	Шпана	10319	48695	479	198369	10	001
427	450|507	Neznaika	Шпана	9619	66826	480	848918672	10	Дворянин
428	530|525	aNr147	HuntrЙ	550	23530	481	848914484	77	Деревня варваров
429	449|488	chella	Шпана	9519	97358	482	264161	10	Ёжик
430	479|478	4ikatiladaum	Шпана	905	64650	483	1655570	10	014
431	474|516	KAPER KING	NW	7488	97977	484	1379783	59	Quell
432	454|475	veter777	Шпана	9425	107226	485	848907596	10	Здесь жил aleks22
433	476|531	Антиквaр и RedgiDi	HuntrX	8795	65830	486	848928802	26	Just for you 006
434	490|473	gi22	-=ЛС=-	3361	33595	487	1045837	1	Идущие на Слив 02@
435	472|493	Kotigoroshko	Шпана	7809	50771	488	317076	10	001
436	522|500	Girlond	HuntrY	5757	102074	489	848906104	34	2.02
437	523|474	-=НЕПОВТОРИМЫЙ=-	-=ЛС=-	5383	78135	490	1465651	1	@Антиохия@
438	468|466	Jentosick	Шпана	9597	52123	491	361170	10	001
439	488|517	Теснящийся в штанах	HuntrX	6001	116412	492	1457551	26	011.Brutal.Savage.Rekt
440	521|517	Addari	HuntrY	10798	122427	493	848931730	34	003.1 Улица Магов
441	456|487	funduk08	Шпана	10019	107037	494	999421	10	Дворянин
442	454|495	Kolyan454	Шпана	10168	46055	495	425077	10	Тюлень
443	452|504	Одинокий Волк	Шпана	9674	52591	496	556929	10	Дворянин
444	472|472	lеnaris	Шпана	923	73164	497	848913835	10	ЛСП 1
445	452|499	funduk08	Шпана	10019	107037	498	999421	10	Дворянин
446	516|483	ossiriss	-=ЛС=-	3820	99993	499	2001797	1	б100
447	457|505	dianas	Шпана	9747	115311	500	1128262	10	001 Здесь
448	475|530	Avvon	220 В	327	327	501	848892900	49	Barbarian
449	459|503	chip197608	Шпана	8667	60260	502	1236536	10	Апачи
450	460|489	монтажник	Апачи	9797	32664	503	995664	40	Sprötze
451	460|478	Ragnar the Great	Шпана	9573	100962	504	1548827	10	A-002 Lose Control
452	457|477	Николай020	Апачи	9761	23580	505	1338272	40	Алмаз
453	479|479	Valergen	Шпана	1302	89359	506	848914936	10	Деревня варваров
454	447|491	multt	Апачи	9899	22917	507	1338819	40	XXX
455	505|470	naimvic	-=ЛС=-	680	80697	508	1848857	1	....
456	500|523	Neochem	HuntrX	9889	181710	509	148138	26	002 Мамоново
457	457|475	ZaaS	Шпана	9476	65261	510	1445619	10	001
458	485|468	doktor920	Шпана	7233	60891	511	1468939	10	..1
459	448|483	BOND	Шпана	9747	114269	512	1885079	10	015._D-pils_
460	449|490	mizyka	Шпана	10004	73249	513	1501160	10	1111
461	449|500	миллионер.	Шпана	10019	65003	514	1502391	10	Здесь живёт миллионер.
462	472|465	Green Mikimaus	Шпана	10470	104044	515	1528247	10	Усыпальница енотов
463	497|499	Like a Wind	GAME	542	280395	516	1244572	31	Деревня варваров
464	497|538	Арбалет	HuntrX	6938	36173	517	1639521	26	А =02=
465	450|493	ziuzi	Шпана	9237	48949	518	1582908	10	lebro
466	522|475	Святослав	-=ЛС=-	2884	30474	519	1982043	1	Спи спокойно, Грабёж неизбежен
467	458|500	funduk08	Шпана	10019	107037	520	999421	10	Дворянин
468	535|519	Addari	HuntrY	7737	122427	521	848931730	34	002.3 Деревня варваров
469	492|501	offair	GAME	8336	103630	522	351667	31	Поляна Терра
470	479|517	Токмэн	NW	3988	67959	523	1180540	59	AVE! A05
471	481|526	Grozzz	HuntrX	9319	54013	525	848917128	26	04. Охохох
472	452|509	stas932932	Шпана	10185	120454	526	1652619	10	Деревня варваров
473	505|480	Tsarfolk	-=ЛС=-	7072	46232	527	1927762	1	002
474	508|478	Ankuse	-=ЛС=-	7623	74976	528	1129611	1	[013] Прочь влияния извне
475	478|469	4Е-4Е	Шпана	9569	95532	529	1592496	10	001.4Е-4Е
476	478|500	chip197608	Шпана	1927	60260	530	1236536	10	Команчи
477	448|491	Кейстут I	Шпана	9370	61229	531	1599288	10	001
478	486|536	Северный народ	HuntrX	4939	80062	532	848899645	26	Деревня варваров
479	455|508	stas932932	Шпана	10291	120454	533	1652619	10	Здесь живёт stas932932
480	509|478	Ankuse	-=ЛС=-	2633	74976	534	1129611	1	[012] Движе-ни-я
481	479|485	4ikatiladaum	Шпана	8947	64650	535	1655570	10	001
482	479|507	KAPER KING	NW	3164	97977	536	1379783	59	Havel
483	506|525	Теснящийся в штанах	HuntrX	4756	116412	537	1457551	26	007.Кирилл is back
484	460|477	Chiroki	Шпана	9579	47951	538	1699006	10	Arcana
485	495|516	HarDDD	HuntrX	3223	47843	539	2097439	26	006
486	472|497	Рыбак 007	Шпана	9662	63040	540	1703942	10	Из ДюРёВнИ
487	526|484	kuzhenkino96	-=ЛC=-	1634	33300	541	1799805	27	006 Деревня варваров
488	450|503	777BAVARIA777	Шпана	9004	113604	542	1873801	10	001)777BAVARIA777
489	504|485	Tsarfolk	-=ЛС=-	6022	46232	543	1927762	1	005
490	448|500	multt	Апачи	6727	22917	544	1338819	40	02 Деревня
491	531|501	ОCОБО НУБАСЕН	Живки	1937	41901	545	537524	11	Деревня варваров
492	452|479	BOND	Шпана	9899	114269	546	1885079	10	002.Здесь живёт BOND
493	478|477	Kolyan454	Шпана	1227	46055	547	425077	10	Хомяк
494	459|515	st0pe	Шпана	9154	92639	548	2016284	10	Первая
495	533|492	Дабранач	Живки	4598	28355	549	2078440	11	002.Бонусная деревня
496	456|465	Я к тебе	Шпана	9781	51665	550	2049079	10	Я к тебе
497	460|485	Gulliver	Апачи	10233	42932	551	2097349	40	***001***
498	462|486	Alex198316	Шпана	9804	30319	552	2107517	10	Здесь живёт Alex
499	479|510	KAPER KING	NW	5188	97977	553	1379783	59	Jynar
500	462|473	lеnaris	Шпана	9687	73164	554	848913835	10	001
501	468|483	Valergen	Шпана	9744	89359	555	848914936	10	001
502	447|505	Neznaika	Шпана	9862	66826	556	848918672	10	Дворянин
503	483|500	NeHeRTiti	NW.	1094	132083	557	848944347	70	МуМиЁ
504	480|475	Chiroki	Шпана	3841	47951	558	1699006	10	Diamond
505	457|493	Maskito	Шпана	9359	83577	559	848928944	10	001 Maskito
506	481|510	KAPER KING	NW	2672	97977	560	1379783	59	Rune
507	470|491	я Ваш друг	Шпана	5970	68365	561	1287044	10	[009] Matteo Denaro Here
508	472|492	Skmp	Шпана	10068	32487	562	848930715	10	nothing impossible
509	454|503	RussLord	Шпана	9888	92384	563	848936052	10	Ореховый Фарш
510	521|495	ЛордАлесандро	-=ЛС=-	8667	183130	565	1280925	1	[004]ФЕССАЛИЯ
511	468|511	Дагир	NW	4068	67856	566	119100	59	Дагир 008
512	462|483	Рыбак 007	Шпана	9620	63040	567	1703942	10	Сом
513	508|465	naimvic	-=ЛС=-	1422	80697	568	1848857	1	....
514	466|491	chella	Шпана	9627	97358	569	264161	10	Ёжик
515	492|524	Anion	HuntrX	4488	79576	570	2016651	26	006. Деревня варваров ;)
516	452|482	Chiroki	Шпана	10294	47951	571	1699006	10	Bellis
517	478|496	Kotigoroshko	Шпана	1783	50771	572	317076	10	010
518	476|480	Знаменский	Шпана	7751	77222	573	1312262	10	Бонусная деревня
519	478|488	Анархия	Шпана	8693	52650	574	848941893	10	mid 001
520	495|515	HarDDD	HuntrX	3142	47843	575	2097439	26	007
521	476|477	Знаменский	Шпана	3821	77222	576	1312262	10	Иловля
522	468|486	OstinOne	Апачи	9150	48262	577	848942533	40	Здесь живёт OstinOne
523	515|527	Anvel	HuntrX	4308	113697	578	1118336	26	Ghosts Again
524	533|483	n0n4eS	-=ЛС=-	6181	174023	579	2079486	1	МИР ГОРИТ
525	489|536	Северный народ	HuntrX	5702	80062	582	848899645	26	Деревня варваров
526	528|501	ОCОБО НУБАСЕН	Живки	1359	41901	583	537524	11	Деревня варваров
527	506|524	Теснящийся в штанах	HuntrX	6681	116412	584	1457551	26	006.Как же лень тебя качать
528	506|537	zorgan6	HuntrX	10041	99556	585	896145	26	001
529	462|487	Alex198316	Шпана	8914	30319	586	2107517	10	22222
530	483|464	Tris-matris	Шпана	8912	35534	587	215585	10	- Здесь)
531	537|489	samat09	-=ЛС=-	4045	177136	588	394546	1	Мордор 3.7
532	512|467	*zalina*	-=ЛС=-	8121	104339	589	1097487	1	021 Мадрид
533	502|468	naimvic	-=ЛС=-	1270	80697	590	1848857	1	....
534	522|522	Шпак	HuntrY	9761	93849	591	2013557	34	003
535	519|483	ossiriss	-=ЛС=-	660	99993	592	2001797	1	б100
536	485|532	Aдмин Беспрeдeлов	HuntrX	5561	103906	593	1875418	26	Дворянин
537	526|493	-=НЕПОВТОРИМЫЙ=-	-=ЛС=-	5345	78135	594	1465651	1	Таравера
538	496|493	Like a Wind	GAME	10161	280395	595	1244572	31	Hardwired... to Self-Destruct
539	512|534	Beha-x	HuntrX	8815	47375	596	1713711	26	Здесь живёт Beha-x
540	539|505	ХирургЛюбитель	HuntrY	1219	69426	597	1694752	34	Деревня варваров
541	531|527	Grandroro	HuntrX	8322	55910	598	848898099	26	#2 Muspellsheimr
542	535|489	=Брат=	Живки	7819	19458	599	1495078	11	=Брат=
543	501|496	Alximick-	-=ЛС=-	7874	70069	600	2094307	1	008. Гондор
544	500|498	Like a Wind	GAME	6720	280395	601	1244572	31	Nothing Else Matters
545	521|528	inmortal203	HuntrX	3590	21132	602	848944339	26	03. Обычное название
546	483|478	funduk08	Шпана	3988	107037	603	999421	10	Дворянин
547	532|472	Барборос	-=ЛC=-	7476	76919	604	848905553	27	012.Журавли
548	519|451	Оффер	-=ЛС=-	6836	35940	605	2103284	1	{005}Дом Сципионов
549	507|530	GodVHS	HuntrX	6784	57377	607	2091727	26	Cigane
550	514|454	Nikotin818	-=ЛС=-	9309	55276	608	1029821	1	002
551	471|481	Valergen	Шпана	2323	89359	609	848914936	10	Деревня варваров
552	501|521	Neochem	HuntrX	8158	181710	611	148138	26	008 Пиллау
553	465|506	Одинокий Волк	Шпана	6564	52591	612	556929	10	Дворянин
554	504|489	ЛордАлесандро	-=ЛС=-	905	183130	613	1280925	1	[027]ГРАНИК
555	470|500	Eliga	Шпана	7825	48695	614	198369	10	002
556	527|449	Тюфяк	-=ЛС=-	9006	95657	616	848899351	1	004
557	508|533	Zevs	HuntrX	5016	78417	617	2036	26	Крепость Стрибог
558	488|453	Kalevipoeg	ГНОМЫ	2239	2239	618	1377223	89	+++Эребор+++
559	501|502	рот мне в ноги	-=ЛC=-	783	50001	619	1485794	27	Деревня варваров
560	502|518	Бухгалтер.	HuntrX	12154	72665	620	2007176	26	[003] Золотые годы
561	508|526	Теснящийся в штанах	HuntrX	7709	116412	621	1457551	26	005.хантеры не без нубов...
562	482|513	dianas	Шпана	4169	115311	622	1128262	10	010 варвар
563	514|534	Zimm	HuntrX	7632	115140	623	1532987	26	{006} Tekila
564	532|479	Гаррет Теневой	Живки	1318	18613	624	848931488	11	A000
565	516|530	Medvedyo	HuntrY	8828	96511	625	848924009	34	016-Скайпия
566	534|489	=Брат=	Живки	3325	19458	626	1495078	11	Вар 2
567	461|507	dianas	Шпана	9978	115311	627	1128262	10	007 -!-
568	524|536	noname00	HuntrX	9168	123769	628	848929267	26	здесь живёт Джон Уэйн Гейси
569	512|505	Airr	-=ЛC=-	877	69811	629	848888184	27	Деревня варваров
570	514|528	Anvel	HuntrX	8768	113697	630	1118336	26	Depeche Mode
571	487|469	doktor920	Шпана	4822	60891	631	1468939	10	..3
572	515|534	Zimm	HuntrX	7677	115140	632	1532987	26	{005} Pivo
573	528|480	n0n4eS	-=ЛС=-	7287	174023	634	2079486	1	02. Город Фёдора Басёнка
574	533|507	Дмитрий А.	-=ЛС=-	6662	79872	636	848943263	1	201
575	536|470	Zloy Yakudza	-=ЛС=-	8295	97820	637	1212085	1	Комутокеровато
576	501|518	Hank Moody85.	HuntrX	1957	64558	638	1191197	26	улей10
577	519|464	Izmailua337	-=ЛС=-	2949	56400	639	1116304	1	Здесь живёт Wlastmir
578	531|509	Era_B	HuntrY	4146	39585	640	45909	34	007
579	509|462	naimvic	-=ЛС=-	6606	80697	641	1848857	1	.....
580	528|486	Барборос	-=ЛC=-	7703	76919	642	848905553	27	004.Барборос
581	529|466	TheLev1athan	-=ЛС=-	8538	65614	643	2092438	1	[003] Киото
582	516|462	Кирпич1970	-=ЛС=-	3603	80053	644	1039164	1	Здесь живёт Dart92
583	513|467	*zalina*	-=ЛС=-	6937	104339	645	1097487	1	022 Барселона
584	526|468	Fatiko	-=ЛС=-	8728	100550	646	848942719	1	006
